loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
15600.0,0.1308,355.59,MORTGAGE,65000.0,Not Verified,n,32.42,0.0,1.0,11.0,0.0,2567.0,21.0,w,11706.38,11706.38,6744.87,6744.87,3893.62,2851.25,0.0,0.0,0.0,355.59,0.0,1.0,Individual,0.0,68.0,308403.0,2.0,5.0,2.0,2.0,3.0,183176.0,81.0,1.0,2.0,2552.0,53.0,32500.0,1.0,0.0,3.0,4.0,28037.0,29933.0,7.9,0.0,0.0,188.0,288.0,8.0,3.0,2.0,8.0,5.0,1.0,3.0,3.0,5.0,5.0,10.0,5.0,9.0,3.0,11.0,0.0,0.0,0.0,3.0,95.0,0.0,0.0,0.0,376393.0,185743.0,32500.0,206344.0,N,N,low_risk
17000.0,0.1612,414.5,RENT,47000.0,Source Verified,n,25.82,0.0,0.0,15.0,0.0,17223.0,27.0,w,0.0,0.0,20192.67,20192.67,17000.0,3192.67,0.0,0.0,0.0,14819.39,0.0,1.0,Individual,0.0,154.0,33530.0,0.0,1.0,0.0,1.0,21.0,16307.0,76.0,1.0,3.0,7152.0,50.0,45300.0,1.0,3.0,0.0,4.0,2235.0,11772.0,58.4,0.0,0.0,170.0,170.0,10.0,10.0,0.0,15.0,21.0,0.0,6.0,8.0,7.0,11.0,7.0,14.0,20.0,8.0,15.0,0.0,0.0,0.0,1.0,100.0,57.1,0.0,0.0,66900.0,33530.0,28300.0,21600.0,N,N,low_risk
10000.0,0.0646,306.31,RENT,95000.0,Source Verified,n,11.76,0.0,1.0,20.0,0.0,10537.0,23.0,w,0.0,0.0,10229.53,10229.53,10000.0,229.53,0.0,0.0,0.0,1395.26,0.0,1.0,Individual,0.0,0.0,42055.0,2.0,12.0,1.0,1.0,8.0,31518.0,75.0,2.0,2.0,7315.0,63.0,24500.0,1.0,1.0,6.0,3.0,2103.0,10113.0,48.1,0.0,0.0,90.0,83.0,5.0,5.0,0.0,5.0,1.0,0.0,3.0,4.0,5.0,5.0,14.0,8.0,9.0,4.0,20.0,0.0,0.0,0.0,3.0,100.0,20.0,0.0,0.0,66533.0,42055.0,19500.0,42033.0,N,N,low_risk
25000.0,0.14300000000000002,585.61,RENT,95000.0,Source Verified,n,22.39,0.0,0.0,10.0,0.0,14903.0,15.0,w,18735.47,18735.47,11672.48,11672.48,6264.53,5407.95,0.0,0.0,0.0,585.61,0.0,1.0,Individual,0.0,0.0,82322.0,0.0,3.0,0.0,2.0,16.0,67419.0,76.0,0.0,0.0,5209.0,68.0,27200.0,0.0,4.0,0.0,2.0,8232.0,1958.0,84.8,0.0,0.0,58.0,106.0,42.0,16.0,0.0,42.0,16.0,0.0,3.0,5.0,3.0,3.0,4.0,7.0,11.0,5.0,10.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,110737.0,82322.0,12900.0,83537.0,N,N,low_risk
10625.0,0.11019999999999999,231.12,MORTGAGE,95000.0,Not Verified,n,28.98,1.0,0.0,11.0,0.0,13572.0,22.0,w,7385.81,7385.81,4915.9,4915.9,3239.19,1676.71,0.0,0.0,0.0,231.12,0.0,1.0,Individual,0.0,0.0,257415.0,3.0,4.0,0.0,0.0,26.0,35828.0,37.0,3.0,3.0,2584.0,38.0,31900.0,0.0,6.0,0.0,3.0,23401.0,15198.0,25.1,0.0,0.0,159.0,290.0,1.0,1.0,2.0,1.0,23.0,0.0,2.0,5.0,3.0,3.0,13.0,6.0,7.0,5.0,11.0,0.0,0.0,0.0,3.0,95.5,0.0,0.0,0.0,399003.0,49400.0,20300.0,97673.0,N,N,low_risk
17000.0,0.28800000000000003,710.55,RENT,73500.0,Not Verified,n,19.66,0.0,0.0,13.0,0.0,22662.0,21.0,w,0.0,0.0,21455.53,21455.53,17000.0,4455.53,0.0,0.0,0.0,13478.58,0.0,1.0,Individual,0.0,370.0,30412.0,0.0,1.0,0.0,0.0,49.0,7750.0,36.0,2.0,2.0,7991.0,61.0,28700.0,0.0,3.0,1.0,2.0,2339.0,1389.0,90.7,0.0,0.0,133.0,177.0,10.0,10.0,1.0,10.0,10.0,0.0,5.0,10.0,6.0,6.0,4.0,12.0,16.0,10.0,13.0,0.0,0.0,0.0,2.0,90.5,83.3,0.0,0.0,50068.0,30412.0,14900.0,21368.0,N,N,low_risk
12000.0,0.0702,370.64,RENT,54000.0,Source Verified,n,30.58,0.0,2.0,20.0,0.0,9183.0,25.0,w,5645.24,5645.24,7403.44,7403.44,6354.76,1048.68,0.0,0.0,0.0,370.64,0.0,1.0,Individual,0.0,0.0,63140.0,4.0,10.0,2.0,3.0,5.0,53957.0,80.0,3.0,4.0,3352.0,51.0,55800.0,1.0,1.0,2.0,7.0,3157.0,33174.0,20.1,0.0,0.0,122.0,139.0,1.0,1.0,0.0,26.0,5.0,0.0,4.0,7.0,5.0,7.0,13.0,10.0,12.0,7.0,20.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,123195.0,63140.0,41500.0,67395.0,N,N,low_risk
14500.0,0.2565,581.52,RENT,173000.0,Source Verified,n,20.04,0.0,0.0,14.0,0.0,19751.0,40.0,w,0.0,0.0,17815.64,17815.64,14500.0,3315.64,0.0,0.0,0.0,10460.24,0.0,1.0,Individual,0.0,0.0,90503.0,1.0,4.0,3.0,6.0,6.0,67388.0,79.0,1.0,1.0,5973.0,77.0,19700.0,2.0,0.0,0.0,7.0,6465.0,0.0,100.1,0.0,0.0,122.0,203.0,12.0,6.0,1.0,12.0,14.0,0.0,7.0,8.0,7.0,8.0,28.0,8.0,10.0,8.0,14.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,117128.0,90503.0,16900.0,86321.0,N,N,low_risk
23525.0,0.17739999999999997,594.06,MORTGAGE,98000.0,Source Verified,n,20.93,1.0,1.0,12.0,0.0,18990.0,31.0,w,18167.67,18167.67,11240.77,11240.77,5357.33,5883.44,0.0,0.0,0.0,594.06,0.0,1.0,Individual,0.0,0.0,120539.0,1.0,6.0,1.0,3.0,6.0,33724.0,48.0,1.0,2.0,12969.0,44.0,50200.0,1.0,6.0,3.0,5.0,10045.0,30555.0,33.9,0.0,0.0,137.0,138.0,8.0,6.0,1.0,24.0,6.0,0.0,2.0,3.0,4.0,9.0,18.0,5.0,12.0,3.0,12.0,0.0,0.0,0.0,2.0,96.8,25.0,0.0,0.0,202743.0,52714.0,46200.0,70673.0,N,N,low_risk
10425.0,0.1612,367.13,RENT,33000.0,Not Verified,n,21.64,0.0,2.0,10.0,0.0,2722.0,15.0,w,5546.76,5546.76,6966.13,6966.13,4878.24,2087.89,0.0,0.0,0.0,367.13,0.0,1.0,Individual,0.0,201.0,21822.0,1.0,5.0,1.0,2.0,4.0,19100.0,68.0,0.0,0.0,1790.0,50.0,15000.0,2.0,0.0,6.0,2.0,2425.0,6778.0,28.7,0.0,0.0,55.0,152.0,25.0,4.0,0.0,49.0,0.0,0.0,2.0,2.0,3.0,4.0,8.0,5.0,7.0,2.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,43312.0,21822.0,9500.0,28312.0,N,N,low_risk
15000.0,0.08810000000000001,475.68,RENT,75000.0,Not Verified,n,36.87,0.0,0.0,23.0,0.0,26456.0,44.0,w,7126.28,7126.28,9498.92,9498.92,7873.72,1625.2,0.0,0.0,0.0,475.68,0.0,1.0,Individual,0.0,1284.0,102286.0,0.0,12.0,2.0,7.0,8.0,75405.0,75.0,0.0,1.0,3088.0,73.0,39300.0,2.0,8.0,1.0,8.0,4447.0,5193.0,58.1,0.0,0.0,292.0,137.0,17.0,8.0,0.0,17.0,5.0,0.0,5.0,9.0,6.0,6.0,32.0,10.0,11.0,9.0,23.0,0.0,0.0,0.0,2.0,97.7,50.0,0.0,0.0,140734.0,102286.0,12400.0,101009.0,N,N,low_risk
19525.0,0.2565,783.04,MORTGAGE,45000.0,Not Verified,n,37.41,0.0,1.0,12.0,0.0,24023.0,25.0,w,10516.94,10516.94,15632.98,15632.98,9008.06,6624.92,0.0,0.0,0.0,783.04,0.0,1.0,Individual,0.0,0.0,34429.0,2.0,2.0,1.0,1.0,12.0,10406.0,52.0,3.0,6.0,5314.0,34.0,82300.0,0.0,0.0,1.0,7.0,2869.0,53556.0,25.1,0.0,0.0,119.0,267.0,2.0,2.0,0.0,6.0,6.0,0.0,4.0,6.0,6.0,10.0,3.0,10.0,22.0,6.0,12.0,0.0,0.0,0.0,4.0,100.0,66.7,0.0,0.0,102300.0,34429.0,71500.0,20000.0,N,N,low_risk
10000.0,0.0646,306.31,RENT,50000.0,Source Verified,n,18.75,0.0,2.0,8.0,0.0,1166.0,14.0,w,0.0,0.0,10519.273333332,10519.27,10000.0,519.27,0.0,0.0,0.0,7463.35,0.0,1.0,Individual,0.0,0.0,16935.0,2.0,2.0,1.0,2.0,2.0,15527.0,65.0,1.0,1.0,557.0,41.0,16500.0,1.0,2.0,2.0,4.0,2117.0,14240.0,3.8,0.0,0.0,49.0,132.0,3.0,2.0,0.0,3.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,5.0,10.0,3.0,8.0,0.0,0.0,0.0,3.0,71.4,0.0,0.0,0.0,41168.0,16935.0,14800.0,23788.0,N,N,low_risk
9500.0,0.0819,298.53,RENT,816000.0,Source Verified,n,0.94,0.0,0.0,5.0,0.0,5705.0,11.0,w,0.0,0.0,10185.94,10185.94,9500.0,685.94,0.0,0.0,0.0,6906.43,0.0,1.0,Individual,0.0,0.0,16014.0,0.0,2.0,0.0,1.0,13.0,10309.0,49.0,0.0,1.0,4739.0,35.0,25100.0,1.0,1.0,0.0,2.0,3203.0,17261.0,21.5,0.0,0.0,142.0,71.0,23.0,13.0,0.0,49.0,13.0,1.0,1.0,2.0,2.0,3.0,6.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,46040.0,16014.0,22000.0,20940.0,N,N,low_risk
8625.0,0.16949999999999998,307.3,MORTGAGE,210000.0,Source Verified,n,26.44,0.0,1.0,14.0,1.0,18497.0,20.0,w,4615.94,4615.94,5830.58,5830.58,4009.06,1821.52,0.0,0.0,0.0,307.3,0.0,1.0,Individual,0.0,0.0,81903.0,2.0,8.0,2.0,4.0,4.0,63406.0,53.0,1.0,1.0,11064.0,56.0,27200.0,3.0,1.0,3.0,5.0,5850.0,6918.0,73.7,0.0,0.0,54.0,90.0,8.0,4.0,1.0,53.0,6.0,0.0,4.0,5.0,5.0,8.0,10.0,6.0,9.0,5.0,14.0,0.0,0.0,0.0,3.0,100.0,20.0,1.0,0.0,147229.0,81903.0,22200.0,120029.0,N,N,low_risk
17000.0,0.1033,551.18,MORTGAGE,89000.0,Not Verified,n,20.27,0.0,0.0,14.0,0.0,21935.0,28.0,w,8205.6,8205.6,11013.84,11013.84,8794.4,2219.44,0.0,0.0,0.0,551.18,0.0,1.0,Individual,0.0,859.0,94856.0,0.0,4.0,0.0,0.0,64.0,72921.0,109.0,0.0,2.0,4716.0,88.0,40300.0,0.0,1.0,0.0,2.0,6775.0,8350.0,65.4,0.0,0.0,367.0,221.0,16.0,16.0,0.0,49.0,16.0,0.0,4.0,8.0,4.0,6.0,14.0,10.0,14.0,8.0,14.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,107272.0,94856.0,24100.0,66972.0,N,N,low_risk
6000.0,0.11710000000000001,198.46,OWN,75000.0,Verified,n,17.62,1.0,1.0,16.0,0.0,6317.0,61.0,w,0.0,0.0,6400.04,6400.04,6000.0,400.04,0.0,0.0,0.0,5610.1,0.0,1.0,Individual,0.0,0.0,20786.0,8.0,1.0,3.0,4.0,3.0,14469.0,98.0,6.0,7.0,2071.0,22.0,81900.0,0.0,12.0,1.0,11.0,1386.0,60303.0,3.5,1.0,0.0,120.0,234.0,3.0,3.0,0.0,4.0,6.0,3.0,2.0,9.0,6.0,24.0,15.0,15.0,46.0,9.0,16.0,0.0,0.0,1.0,9.0,91.8,0.0,0.0,0.0,96625.0,20786.0,62500.0,14725.0,N,N,low_risk
6000.0,0.11710000000000001,198.46,MORTGAGE,64772.48,Source Verified,n,18.38,0.0,2.0,24.0,0.0,5573.0,31.0,w,0.0,0.0,6845.02,6845.02,6000.0,845.02,0.0,0.0,0.0,3479.01,0.0,1.0,Individual,0.0,515.0,68502.0,2.0,9.0,4.0,4.0,5.0,62929.0,104.0,1.0,5.0,1439.0,68.0,41100.0,0.0,4.0,3.0,9.0,2854.0,26461.0,5.2,0.0,0.0,183.0,85.0,11.0,5.0,0.0,11.0,1.0,0.0,1.0,4.0,6.0,8.0,12.0,15.0,19.0,4.0,24.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,101553.0,68502.0,27900.0,60453.0,N,N,low_risk
15300.0,0.17739999999999997,386.36,OWN,85000.0,Source Verified,n,20.61,0.0,0.0,10.0,0.0,22940.0,16.0,w,12024.34,12024.34,6939.4,6939.4,3275.66,3663.74,0.0,0.0,0.0,386.36,0.0,1.0,Individual,0.0,0.0,113167.0,0.0,2.0,2.0,2.0,7.0,54009.0,80.0,1.0,1.0,8539.0,81.0,28000.0,1.0,1.0,2.0,3.0,11317.0,1560.0,93.6,0.0,0.0,146.0,147.0,10.0,7.0,1.0,10.0,7.0,0.0,4.0,4.0,4.0,6.0,6.0,5.0,7.0,4.0,10.0,0.0,0.0,0.0,3.0,93.8,75.0,0.0,0.0,160659.0,77224.0,24500.0,57359.0,N,N,low_risk
22800.0,0.11019999999999999,495.96,MORTGAGE,195000.0,Source Verified,n,8.08,0.0,2.0,11.0,1.0,11106.0,18.0,w,0.0,0.0,24647.63,24647.63,22800.0,1847.63,0.0,0.0,0.0,20693.91,0.0,1.0,Individual,0.0,0.0,48337.0,1.0,1.0,0.0,1.0,19.0,29156.0,84.0,3.0,6.0,7039.0,51.0,47800.0,2.0,3.0,8.0,7.0,4394.0,25184.0,30.0,0.0,0.0,97.0,95.0,2.0,2.0,0.0,2.0,1.0,0.0,4.0,5.0,5.0,9.0,4.0,9.0,13.0,5.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,95053.0,48337.0,36000.0,34894.0,N,N,low_risk
4500.0,0.20550000000000002,168.5,MORTGAGE,37000.0,Source Verified,n,32.37,0.0,2.0,10.0,0.0,11246.0,13.0,w,2340.82,2340.82,3364.86,3364.86,2159.18,1205.68,0.0,0.0,0.0,168.5,0.0,1.0,Individual,0.0,3130.0,33147.0,1.0,1.0,1.0,1.0,2.0,10000.0,100.0,0.0,1.0,8030.0,64.0,21700.0,1.0,0.0,2.0,2.0,3315.0,7256.0,58.1,0.0,0.0,43.0,104.0,20.0,2.0,0.0,73.0,0.0,0.0,4.0,6.0,5.0,7.0,2.0,8.0,10.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,52058.0,33147.0,17300.0,10000.0,N,N,low_risk
14000.0,0.2565,416.28,MORTGAGE,43000.0,Source Verified,n,35.75,0.0,3.0,21.0,0.0,14755.0,32.0,w,10797.98,10797.98,7969.42,7969.42,3202.02,4767.4,0.0,0.0,0.0,416.28,0.0,1.0,Individual,0.0,0.0,263984.0,2.0,6.0,2.0,3.0,4.0,135729.0,75.0,2.0,2.0,8589.0,38.0,73700.0,3.0,0.0,4.0,6.0,12571.0,33726.0,25.7,0.0,0.0,116.0,98.0,4.0,4.0,3.0,4.0,2.0,0.0,4.0,7.0,8.0,8.0,12.0,14.0,17.0,8.0,21.0,0.0,0.0,0.0,4.0,100.0,12.5,0.0,0.0,315403.0,150484.0,45400.0,126503.0,N,N,low_risk
10000.0,0.1524,239.17,MORTGAGE,98000.0,Not Verified,n,9.15,0.0,0.0,5.0,0.0,6963.0,10.0,w,7415.72,7415.72,4766.47,4766.47,2584.28,2182.19,0.0,0.0,0.0,239.17,0.0,1.0,Joint App,0.0,763.0,88618.0,0.0,3.0,0.0,2.0,14.0,13709.0,60.0,0.0,0.0,6963.0,61.0,11000.0,2.0,4.0,0.0,2.0,17724.0,4037.0,63.3,0.0,0.0,108.0,252.0,113.0,14.0,2.0,113.0,14.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,113671.0,20672.0,11000.0,23015.0,N,N,low_risk
18000.0,0.1524,626.1,RENT,39000.0,Not Verified,n,24.34,0.0,0.0,5.0,0.0,18049.0,5.0,w,11557.59,11557.59,10433.66,10433.66,6442.41,3959.95,31.3,0.0,0.0,626.1,0.0,1.0,Individual,0.0,0.0,30066.0,0.0,1.0,0.0,0.0,30.0,12017.0,59.0,0.0,1.0,4722.0,76.0,19300.0,0.0,1.0,0.0,1.0,7517.0,407.0,95.6,0.0,0.0,30.0,88.0,22.0,22.0,0.0,35.0,22.0,0.0,2.0,3.0,2.0,2.0,1.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,39728.0,30066.0,9300.0,20428.0,N,N,low_risk
8500.0,0.0756,264.64,MORTGAGE,125000.0,Source Verified,n,12.64,0.0,1.0,8.0,0.0,940.0,9.0,w,1752.51,1752.51,7524.59,7524.59,6747.49,777.1,0.0,0.0,0.0,264.64,0.0,1.0,Individual,0.0,1475.0,284544.0,1.0,4.0,2.0,3.0,6.0,54320.0,77.0,1.0,1.0,635.0,62.0,18900.0,2.0,2.0,5.0,5.0,35568.0,17560.0,5.1,0.0,0.0,41.0,203.0,8.0,6.0,1.0,8.0,6.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,2.0,8.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,319830.0,55260.0,18500.0,70187.0,N,N,low_risk
39675.0,0.08810000000000001,1258.15,RENT,250000.0,Not Verified,n,18.46,0.0,1.0,11.0,0.0,42510.0,13.0,w,21761.11,21761.11,22607.86,22607.86,17913.89,4693.97,0.0,0.0,0.0,1258.15,0.0,1.0,Individual,0.0,0.0,77939.0,1.0,4.0,0.0,0.0,47.0,35429.0,30.0,2.0,2.0,23417.0,40.0,75800.0,2.0,4.0,1.0,2.0,7085.0,20046.0,56.2,0.0,0.0,59.0,221.0,4.0,4.0,0.0,4.0,4.0,0.0,2.0,4.0,5.0,6.0,4.0,7.0,9.0,4.0,11.0,0.0,0.0,0.0,2.0,100.0,20.0,0.0,0.0,195800.0,77939.0,45800.0,120000.0,N,N,low_risk
32000.0,0.1612,780.22,MORTGAGE,50000.0,Not Verified,n,12.79,0.0,0.0,7.0,0.0,10108.0,21.0,w,27661.07,27661.07,12426.2,12426.2,4338.93,8087.27,0.0,0.0,0.0,780.22,0.0,1.0,Joint App,0.0,0.0,138962.0,2.0,1.0,2.0,2.0,6.0,5988.0,81.0,1.0,1.0,4874.0,51.0,24100.0,1.0,0.0,2.0,3.0,19852.0,13392.0,43.0,0.0,0.0,147.0,358.0,4.0,4.0,2.0,4.0,6.0,2.0,3.0,3.0,4.0,9.0,4.0,5.0,15.0,3.0,7.0,0.0,0.0,0.0,3.0,90.5,0.0,0.0,0.0,165534.0,16096.0,23500.0,7434.0,N,N,low_risk
12000.0,0.0702,370.64,MORTGAGE,90000.0,Not Verified,n,9.22,1.0,0.0,10.0,0.0,3670.0,34.0,w,5980.89,5980.89,7037.48,7037.48,6019.11,1018.37,0.0,0.0,0.0,370.64,0.0,1.0,Individual,0.0,0.0,285559.0,0.0,1.0,1.0,1.0,11.0,9475.0,69.0,0.0,2.0,961.0,27.0,46900.0,0.0,0.0,0.0,4.0,28556.0,21539.0,4.3,0.0,0.0,138.0,197.0,17.0,11.0,5.0,39.0,17.0,0.0,1.0,3.0,2.0,10.0,9.0,7.0,19.0,3.0,10.0,0.0,0.0,0.0,1.0,97.1,0.0,0.0,0.0,347323.0,19617.0,22500.0,13644.0,N,N,low_risk
30000.0,0.1524,1043.49,MORTGAGE,240000.0,Verified,n,28.67,0.0,0.0,24.0,0.0,31860.0,33.0,w,15022.95,15022.95,20806.3,20806.3,14977.05,5829.25,0.0,0.0,0.0,1043.49,0.0,1.0,Joint App,0.0,130.0,560866.0,2.0,7.0,4.0,6.0,3.0,180674.0,76.0,3.0,7.0,10965.0,60.0,69700.0,8.0,7.0,16.0,14.0,23369.0,31269.0,43.3,0.0,0.0,110.0,113.0,2.0,2.0,1.0,2.0,7.0,0.0,7.0,11.0,9.0,10.0,15.0,15.0,16.0,11.0,24.0,0.0,0.0,0.0,7.0,93.8,11.1,0.0,0.0,666154.0,221629.0,55100.0,213458.0,N,N,low_risk
12050.0,0.11019999999999999,262.12,RENT,65300.0,Not Verified,n,17.72,0.0,0.0,7.0,0.0,2909.0,16.0,w,8921.55,8921.55,4972.9,4972.9,3128.45,1844.45,0.0,0.0,0.0,262.12,0.0,1.0,Individual,0.0,0.0,23500.0,1.0,3.0,1.0,3.0,2.0,20591.0,74.0,0.0,0.0,2117.0,56.0,14400.0,2.0,0.0,1.0,3.0,3357.0,10891.0,21.1,0.0,0.0,78.0,108.0,52.0,2.0,0.0,52.0,8.0,0.0,3.0,3.0,3.0,3.0,12.0,4.0,4.0,3.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,42115.0,23500.0,13800.0,27715.0,N,N,low_risk
21275.0,0.11710000000000001,703.7,MORTGAGE,65000.0,Not Verified,n,27.82,1.0,0.0,16.0,0.0,24458.0,40.0,w,0.0,0.0,24261.76,24261.76,21275.0,2986.76,0.0,0.0,0.0,14541.34,0.0,1.0,Individual,0.0,0.0,174545.0,2.0,3.0,2.0,3.0,1.0,150087.0,77.0,2.0,3.0,6142.0,52.0,62100.0,1.0,5.0,0.0,6.0,10909.0,25228.0,37.4,0.0,0.0,178.0,170.0,8.0,1.0,3.0,8.0,15.0,0.0,7.0,8.0,8.0,17.0,13.0,13.0,23.0,8.0,16.0,0.0,0.0,0.0,4.0,97.4,12.5,0.0,0.0,219248.0,174545.0,40300.0,157148.0,N,N,low_risk
10625.0,0.20550000000000002,397.85,OWN,120000.0,Not Verified,n,7.59,0.0,0.0,8.0,0.0,10933.0,12.0,w,5526.85,5526.85,7926.67,7926.67,5098.15,2828.52,0.0,0.0,0.0,397.85,0.0,1.0,Individual,0.0,0.0,21213.0,0.0,2.0,0.0,1.0,13.0,10280.0,68.0,1.0,2.0,5241.0,70.0,15100.0,1.0,0.0,0.0,3.0,2652.0,4167.0,72.4,0.0,0.0,49.0,106.0,9.0,9.0,0.0,9.0,13.0,0.0,6.0,6.0,6.0,10.0,2.0,6.0,10.0,6.0,8.0,0.0,0.0,0.0,1.0,91.7,50.0,0.0,0.0,30328.0,21213.0,15100.0,15228.0,N,N,low_risk
31400.0,0.0646,961.81,MORTGAGE,225000.0,Not Verified,n,7.83,0.0,0.0,13.0,0.0,13128.0,35.0,f,14284.13,13942.95,19463.12,18998.24,17115.87,2347.25,0.0,0.0,0.0,961.81,0.0,1.0,Individual,0.0,0.0,422253.0,0.0,2.0,0.0,2.0,15.0,44453.0,85.0,0.0,1.0,9199.0,51.0,44100.0,1.0,5.0,0.0,3.0,32481.0,9883.0,50.1,0.0,0.0,174.0,453.0,16.0,15.0,4.0,16.0,23.0,1.0,3.0,6.0,3.0,5.0,14.0,9.0,17.0,6.0,13.0,0.0,0.0,0.0,0.0,94.3,0.0,0.0,0.0,537767.0,57581.0,19800.0,68667.0,N,N,low_risk
8000.0,0.11019999999999999,261.99,OWN,66000.0,Not Verified,n,17.96,0.0,0.0,9.0,1.0,5546.0,15.0,w,0.0,0.0,8368.08,8368.08,8000.0,368.08,0.0,0.0,0.0,7329.92,0.0,1.0,Joint App,0.0,170.0,213362.0,2.0,4.0,0.0,2.0,16.0,40157.0,64.0,1.0,1.0,3247.0,65.0,7700.0,1.0,0.0,1.0,4.0,23707.0,1378.0,72.4,0.0,0.0,195.0,101.0,6.0,6.0,2.0,6.0,8.0,0.0,2.0,3.0,2.0,2.0,9.0,4.0,4.0,3.0,9.0,0.0,0.0,0.0,2.0,93.3,50.0,1.0,0.0,240202.0,45703.0,5000.0,62502.0,N,N,low_risk
5000.0,0.08810000000000001,158.56,OWN,60000.0,Source Verified,n,13.32,0.0,0.0,6.0,0.0,4712.0,6.0,w,2753.63,2753.63,2851.63,2851.63,2246.37,605.26,0.0,0.0,0.0,158.56,0.0,1.0,Individual,0.0,0.0,21880.0,1.0,1.0,1.0,1.0,1.0,17168.0,104.0,0.0,2.0,2329.0,81.0,10600.0,1.0,0.0,3.0,3.0,3647.0,5888.0,44.5,0.0,0.0,1.0,40.0,18.0,1.0,0.0,18.0,1.0,0.0,4.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,27064.0,21880.0,10600.0,16464.0,N,N,low_risk
10000.0,0.08810000000000001,317.12,RENT,38000.0,Not Verified,n,29.22,1.0,0.0,13.0,0.0,7006.0,23.0,w,4770.54,4770.54,6337.51,6337.51,5229.46,1108.05,0.0,0.0,0.0,317.12,0.0,1.0,Individual,0.0,0.0,23428.0,1.0,4.0,1.0,1.0,5.0,16422.0,56.0,0.0,1.0,2768.0,38.0,32800.0,0.0,1.0,1.0,2.0,1802.0,21494.0,24.6,0.0,0.0,134.0,167.0,23.0,5.0,0.0,39.0,8.0,0.0,4.0,4.0,7.0,9.0,10.0,9.0,13.0,4.0,13.0,0.0,0.0,1.0,1.0,95.7,14.3,0.0,0.0,62300.0,23428.0,28500.0,29500.0,N,N,low_risk
12000.0,0.0702,370.64,RENT,36000.0,Not Verified,n,15.62,0.0,0.0,21.0,0.0,11577.0,25.0,w,5664.15,5664.15,7445.9,7445.9,6335.85,1110.05,0.0,0.0,0.0,370.64,0.0,1.0,Individual,0.0,0.0,12682.0,0.0,1.0,0.0,0.0,163.0,1105.0,12.0,2.0,8.0,2200.0,32.0,30800.0,0.0,0.0,1.0,8.0,667.0,7814.0,52.9,0.0,0.0,186.0,186.0,7.0,7.0,0.0,7.0,11.0,1.0,8.0,13.0,11.0,11.0,3.0,20.0,22.0,13.0,21.0,0.0,0.0,0.0,2.0,96.0,44.4,0.0,0.0,40169.0,12682.0,16600.0,9369.0,N,N,low_risk
